X1MOMEDU,X1DADEDU,X1SES,X1MTHEFF,X1MTHINT,X1SCIUTI,X1SCIEFF,X1SCIINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1SCHOOLCLI,X1COUPERTEA,X1COUPERCOU,X1COUPERPRI,X3TGPA9TH,S1NOHWDN,S1NOPAPER,S1NOBOOKS,S1LATE,S1PAYOFF,S1GETINTOCLG,S1AFFORD,S1WORKING,S1FRNDGRADES,S1FRNDSCHOOL,S1FRNDCLASS,S1FRNDCLG,S1HRMHOMEWK,S1HRSHOMEWK,S1HROTHHOMWK,S1SUREHSGRAD,P1BEHAVE,P1ATTEND,P1PERFORM,X4EVERDROP,X4PSENRSTLV
7,4,1.3983,0.1,-1.01,0.15,0.25,-0.28,1.34,0.23,11,10,-0.38,0.46,1.02,0.95,3.5,2,1,2,2,3,3,3,3,1,1,1,1,2,1,2.0,1,1,1,1,0,1
2,0,-0.8837,0.1,-0.66,-0.33,-0.16,-0.67,-0.59,1.09,10,10,-1.5,-2.28,0.68,-2.38,4.0,1,1,1,2,4,4,3,4,1,1,1,1,2,2,2.0,1,1,1,1,0,1
2,0,-0.1431,-0.85,-1.03,-1.45,-2.91,-2.59,-3.69,-0.26,4,6,-0.79,0.03,1.15,1.1,2.5,3,1,1,4,2,1,1,2,1,2,2,2,1,1,1.0,1,2,1,1,0,0
3,3,-0.1523,0.1,0.49,1.69,1.12,-0.3,-0.12,-1.51,2,10,-0.41,-0.6,-1.38,-1.11,3.5,4,4,2,1,2,4,2,1,1,1,1,1,2,2,2.0,1,2,1,1,0,1
2,0,-0.4542,1.62,1.34,0.1,1.42,0.47,-2.05,1.39,6,6,-0.73,0.03,-1.5,0.69,3.0,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1.0,1,1,1,1,0,1
3,2,0.5106,1.62,1.34,0.71,1.09,0.16,1.59,1.39,10,6,-0.21,0.78,0.68,0.59,4.0,1,1,1,1,1,4,4,4,1,1,1,1,3,1,3.0,1,1,1,1,0,1
4,4,0.7016,-0.17,0.19,-0.33,-0.46,-0.56,1.0,-0.2,8,10,-1.08,1.36,1.15,1.1,3.5,2,2,2,2,3,3,3,3,1,1,1,1,1,1,1.0,1,1,2,1,0,1
2,3,-0.1348,1.62,0.85,-0.47,-0.18,0.93,-0.52,0.59,11,10,-0.66,0.81,-0.56,0.0,1.5,2,2,1,1,1,1,3,2,1,2,1,1,1,2,2.0,1,2,1,2,1,1
2,2,0.0801,0.9,-0.36,1.27,0.25,0.94,1.26,0.59,10,10,-1.18,0.11,1.15,1.1,3.5,2,2,1,1,3,4,3,3,1,2,1,1,2,2,2.0,1,1,1,1,0,1
1,3,-0.0405,0.1,-0.36,-0.33,-0.59,-0.63,-0.14,1.01,10,10,0.56,-0.33,-0.9,-0.01,3.0,2,1,1,1,3,4,3,3,1,2,1,1,2,1,2.0,1,1,1,1,0,1
2,2,0.1382,-1.02,-0.27,1.13,0.25,-0.69,0.7,0.71,10,8,1.31,1.56,1.15,1.1,2.5,2,1,1,2,2,3,3,4,1,1,1,1,2,2,2.0,1,1,1,1,0,1
3,2,-0.0365,-1.68,-1.86,1.69,-1.33,-1.14,-2.36,-1.65,10,2,0.4,-0.8,-0.49,-0.91,0.5,2,4,2,4,2,2,2,4,2,2,2,2,1,1,1.0,2,1,4,2,1,0
1,1,-0.9781,-2.09,-0.96,-3.1,-2.47,-0.6,-0.29,-1.06,2,11,0.22,-2.48,0.68,1.1,2.5,3,2,3,2,2,1,2,1,1,2,1,2,1,1,1.0,1,1,1,1,0,0
3,4,0.7407,1.34,0.19,-2.11,-1.43,0.11,0.67,-1.16,7,6,-1.23,1.56,1.15,1.1,2.0,1,4,3,2,3,4,4,3,1,1,1,1,1,2,3.0,1,2,1,1,0,0
4,2,0.7533,1.62,1.23,-0.33,1.83,0.61,1.34,1.39,8,10,1.14,1.17,0.74,1.1,4.0,1,1,1,1,4,4,2,3,1,1,1,1,2,2,2.0,1,1,1,1,0,1
3,2,-0.0176,0.1,-0.29,-0.33,-0.05,0.16,0.7,0.23,4,8,1.8,0.78,0.61,0.58,3.0,2,1,2,2,1,3,3,3,1,2,1,1,1,2,3.0,1,1,1,1,0,1
5,5,1.6169,-1.02,-1.13,-2.49,-0.59,-2.26,0.84,-1.26,8,8,0.7,-0.05,-0.21,0.2,3.0,4,2,2,3,4,4,4,4,1,1,1,1,2,2,2.0,1,1,1,1,0,1
0,3,-0.8546,-0.17,-1.68,0.1,0.25,-0.99,-1.86,-2.59,11,6,-2.48,-0.8,-1.5,-1.25,1.0,4,4,3,3,2,2,2,2,1,2,1,1,1,1,1.0,1,4,2,2,1,0
4,2,0.4193,1.62,2.08,0.1,-1.33,-0.69,-0.83,0.71,2,6,-2.53,-1.09,-1.38,-1.11,3.0,2,1,1,2,3,3,3,4,2,2,1,1,2,5,2.0,2,1,1,1,0,1
4,4,0.7714,0.1,0.19,-0.33,0.25,0.54,-0.04,0.1,11,6,0.26,1.56,1.15,1.1,4.0,2,2,2,1,3,3,3,3,1,1,1,1,1,1,2.0,1,1,1,1,0,1
2,2,-0.5381,0.1,0.57,-0.89,-0.05,-1.77,-0.04,0.71,10,8,-1.6,0.52,-0.15,0.0,4.0,2,1,1,2,3,4,3,4,1,1,1,1,1,1,1.0,1,1,1,1,0,0
3,1,-0.3178,0.1,0.19,-0.33,-0.46,-0.23,-0.95,0.52,10,6,-0.11,-2.28,0.68,-2.38,3.5,2,1,2,1,2,3,3,3,1,1,1,1,1,1,1.0,2,1,1,1,0,1
1,4,-0.4468,0.1,0.56,0.1,0.25,0.16,0.2,0.1,10,10,0.29,1.56,1.15,1.1,3.5,2,2,2,1,3,3,2,3,1,1,1,1,1,1,2.0,1,1,1,1,0,1
4,0,-0.0996,0.55,-1.03,0.23,-2.6,-2.22,-0.73,-0.53,4,6,0.28,0.78,0.81,1.1,2.0,4,1,2,2,4,3,1,2,2,2,1,1,1,1,1.0,2,1,1,1,0,0
2,0,-0.8837,0.1,1.05,1.69,-0.5,0.16,1.59,-0.48,10,11,0.7,-0.33,0.61,1.1,2.5,1,4,1,3,2,4,4,4,2,2,1,2,6,1,4.0,1,2,2,1,0,1
4,2,0.299,-0.29,0.19,-0.33,-1.02,0.16,-0.39,1.01,11,8,1.43,1.56,1.15,1.1,3.5,2,1,1,1,3,3,3,3,1,1,1,1,2,2,2.0,1,1,1,1,0,1
2,2,-0.1427,-0.17,-0.29,-0.33,-0.89,-1.0,-0.39,-0.58,10,11,0.22,1.27,0.46,0.25,3.0,3,2,2,2,3,3,3,3,1,1,1,1,1,1,2.0,1,1,1,1,0,1
2,0,-0.8837,0.94,1.34,1.13,1.83,1.38,1.59,1.39,4,10,1.74,-0.6,-1.38,-0.4,3.0,1,1,1,1,4,3,3,4,1,1,1,1,2,2,3.0,1,1,1,1,0,1
3,0,-0.5434,1.62,0.06,-3.1,-2.91,0.04,0.61,0.1,10,8,-0.01,-0.8,1.15,1.1,3.0,2,2,2,1,4,4,4,4,1,2,1,1,1,1,1.0,1,1,1,1,0,0
2,0,-1.3419,0.1,0.19,1.27,0.25,0.54,-0.04,1.39,6,10,0.6,-0.8,-1.85,-1.54,3.0,1,1,1,1,3,3,3,4,1,2,1,1,2,2,2.0,1,1,1,1,0,0
4,4,0.7132,0.94,2.08,1.27,1.83,1.31,1.59,1.39,6,10,0.25,0.81,1.15,0.95,3.5,1,1,1,1,4,4,4,4,1,1,1,1,2,2,3.0,1,1,1,1,0,1
5,3,0.2936,-1.14,-1.68,-0.47,-1.2,0.54,-0.52,1.39,10,10,-2.03,0.81,0.33,0.52,2.0,1,1,1,1,1,3,4,4,2,2,2,2,2,2,2.0,2,1,1,1,0,1
2,1,-0.7973,0.1,0.19,-0.89,-0.16,-1.0,-0.39,1.39,11,11,0.47,-1.85,-0.34,-1.25,2.5,1,1,1,1,3,3,3,2,1,1,1,1,2,2,2.0,2,1,1,1,0,0
5,4,1.5032,-0.17,-0.18,1.27,0.25,1.25,-0.29,0.54,11,8,0.31,-0.19,-0.9,-1.11,3.0,1,3,1,1,4,4,4,3,1,1,1,1,1,1,1.0,1,1,1,1,0,1
2,2,-0.6094,-0.17,-1.01,-0.47,-0.05,-0.28,-0.39,0.03,2,8,0.39,0.81,-0.15,0.0,0.5,3,1,1,3,2,3,3,3,1,1,1,1,1,1,1.0,2,1,1,4,0,1
1,1,-0.9668,1.34,0.57,-0.47,0.25,0.16,1.1,1.01,10,8,-0.64,0.31,0.81,0.74,3.5,2,1,1,1,3,3,3,4,1,1,1,1,2,2,4.0,1,2,1,1,0,1
3,2,0.3072,-0.17,-0.34,-0.47,-0.05,0.16,-0.39,-1.79,8,4,-0.68,1.27,1.15,1.1,2.0,3,3,3,3,4,3,3,3,1,1,1,1,1,2,2.0,1,2,1,2,1,0
2,2,-0.3616,0.1,1.34,-0.33,-0.89,-1.0,1.0,1.01,6,6,-0.15,-2.76,-1.5,-1.11,2.0,2,1,1,1,3,3,3,3,2,1,1,1,1,1,1.0,1,4,4,2,0,1
4,4,1.0759,0.1,-0.66,0.1,0.25,-0.23,0.65,0.9,11,6,-0.23,-0.6,-2.67,0.0,4.0,1,1,2,1,3,3,3,3,1,1,1,1,1,1,1.0,1,1,1,1,0,0
4,3,0.6787,0.55,0.19,1.69,0.69,1.59,1.59,1.39,10,10,1.33,1.27,1.15,1.1,4.0,1,1,1,1,4,4,4,3,1,1,1,1,2,2,3.0,1,1,1,1,0,1
1,1,-0.9534,1.62,0.87,1.27,0.25,-0.56,1.59,0.52,8,2,0.17,1.56,1.15,1.1,3.5,2,1,2,1,1,4,2,4,2,2,1,2,2,2,3.0,1,3,1,1,0,1
1,1,-1.4533,-0.3,0.19,-1.93,-1.63,-0.62,-0.98,-1.61,11,2,-1.05,-1.21,-0.83,-0.82,1.5,3,4,3,1,2,3,2,2,1,2,1,2,1,1,1.0,1,1,2,2,1,0
2,4,0.2131,0.1,-0.29,-1.88,-2.06,-2.59,1.59,1.39,8,10,1.51,0.36,0.68,1.1,2.5,1,1,1,1,4,4,4,4,1,1,1,1,3,3,5.0,1,1,1,1,0,1
3,2,0.3358,-0.17,0.19,-0.94,0.25,0.16,-0.39,0.33,8,4,0.17,0.31,0.61,1.1,2.5,3,1,1,2,3,3,3,3,1,1,1,1,1,1,2.0,1,1,1,2,0,1
7,4,1.2881,1.21,0.19,-1.5,1.42,-0.23,0.43,-1.43,8,6,0.7,0.58,1.02,0.8,2.0,3,4,2,2,4,4,4,4,1,1,1,1,2,2,3.0,1,1,1,4,0,1
2,0,0.0396,-0.56,-0.66,0.1,-0.59,0.16,-0.39,-0.28,2,3,-0.07,-0.51,1.02,0.2,1.5,3,2,2,1,3,3,3,2,1,1,1,1,1,1,2.0,1,1,1,1,0,1
4,2,0.0751,-0.73,0.56,0.1,-0.77,0.49,1.34,1.09,2,2,0.25,-0.53,0.14,-1.11,2.5,1,1,1,2,2,3,2,2,1,1,1,1,2,1,1.0,2,2,1,4,1,0
2,2,-0.6116,1.62,-0.48,0.71,0.25,0.16,-0.39,1.09,10,6,0.17,0.11,-0.08,0.69,3.5,1,1,1,2,4,4,3,4,1,2,1,1,1,1,1.0,1,1,1,1,0,1
2,2,-0.7485,-1.41,-0.66,1.27,1.83,0.15,1.34,0.29,2,10,0.49,0.31,1.15,-0.76,2.0,2,2,1,2,3,3,3,3,1,2,1,1,1,1,1.0,1,1,2,2,0,1
2,4,0.3252,1.21,0.87,0.1,0.25,0.49,-0.04,1.01,11,10,-1.27,-1.0,1.15,1.1,3.5,2,1,1,1,4,3,3,3,1,1,1,1,3,3,4.0,1,1,1,1,0,1
5,2,0.4939,1.62,2.08,1.69,1.83,1.7,1.59,1.01,7,6,-0.14,0.52,0.61,1.1,2.0,2,1,1,1,4,4,4,4,1,1,1,1,6,6,6.0,1,1,1,1,0,1
0,7,-0.1602,0.1,1.34,1.69,1.1,1.38,0.21,1.39,8,10,0.31,0.6,0.81,0.95,3.0,1,1,1,1,3,3,4,4,1,1,1,1,1,2,2.0,1,1,2,1,0,0
3,3,0.4279,1.62,1.34,0.1,1.1,0.99,1.59,0.71,2,6,-0.23,-0.6,-1.38,-1.11,4.0,2,1,1,2,3,4,4,3,1,1,1,1,1,1,1.0,1,1,1,1,0,1
2,4,0.1049,-0.17,-1.38,0.1,0.25,0.16,1.34,0.52,8,8,-0.09,0.23,-0.08,0.33,3.5,2,1,2,1,4,3,3,3,1,2,1,1,1,2,3.0,1,1,1,1,0,1
0,5,0.7403,-2.07,-1.86,0.28,-0.78,-1.44,1.09,-0.64,8,6,0.76,-0.8,-0.36,-1.11,2.0,3,4,1,1,3,4,2,1,1,2,1,1,2,2,3.0,1,1,1,2,0,1
3,2,0.2011,-0.44,-0.66,0.71,0.25,-0.23,-0.39,-0.2,8,10,0.74,0.95,0.39,-0.16,2.5,2,2,2,2,2,4,4,3,1,1,1,1,2,2,2.0,1,1,1,1,0,1
2,4,0.5787,1.23,1.03,0.1,1.41,1.31,1.34,0.52,8,10,0.38,1.56,1.15,1.1,3.5,2,1,2,1,4,4,3,3,1,1,1,1,1,1,1.0,1,1,1,1,0,1
2,5,0.3481,0.94,0.55,0.71,-0.89,-1.45,1.59,0.96,6,6,-0.07,0.75,1.15,1.1,2.5,1,2,1,1,4,4,3,4,1,1,1,1,1,1,1.0,1,1,1,1,0,0
1,0,-1.5501,-0.56,1.02,0.1,0.25,-0.24,0.35,1.39,2,10,0.21,1.36,-0.21,1.1,3.5,1,1,1,1,2,3,2,3,1,1,1,2,1,1,5.0,3,1,1,1,0,0
4,4,0.5764,0.1,0.19,-1.5,-1.33,-1.77,-1.33,-1.3,11,6,-0.33,-0.6,-1.38,-1.11,2.0,3,3,2,3,3,3,3,3,2,2,1,2,1,1,1.0,2,2,1,2,1,1
2,5,0.9822,-0.17,1.25,0.1,-0.05,-0.67,1.59,1.01,11,10,1.53,-4.09,1.15,1.1,4.0,2,1,1,1,4,4,4,4,1,1,1,1,2,2,4.0,1,1,1,1,0,1
2,2,-0.0906,-0.44,0.19,0.1,-0.36,-0.28,1.34,-0.2,11,10,0.76,-0.8,-0.36,-1.11,4.0,2,2,2,2,3,3,2,3,2,2,1,1,1,1,2.0,2,2,1,1,0,1
4,2,0.8364,-1.41,-1.79,-0.89,-0.48,-0.21,-0.89,0.1,11,6,0.53,0.81,1.15,0.95,3.0,2,2,2,1,3,3,3,3,1,2,1,1,2,2,2.0,2,1,1,1,0,0
3,1,-0.246,0.1,1.72,1.69,-0.05,-0.67,0.78,-1.19,11,10,0.32,1.09,1.15,0.0,3.5,3,3,3,1,4,4,4,2,1,2,1,1,2,2,2.0,1,1,1,1,0,1
1,1,-1.4533,-1.15,-0.18,1.27,-0.05,0.54,-0.04,0.71,2,6,0.04,1.56,1.15,1.1,2.5,2,1,1,2,1,3,3,3,1,1,1,1,1,1,2.0,1,2,1,2,0,1
4,0,0.7368,0.1,0.55,0.1,0.25,0.16,-0.04,-1.0,11,4,-0.34,1.36,1.15,1.1,4.0,3,3,2,2,2,3,2,3,1,1,1,1,6,6,4.0,2,1,1,1,0,1
3,1,-0.5247,0.95,1.23,-0.89,0.25,-1.07,1.59,1.01,6,8,-0.59,0.33,-0.9,-1.11,4.0,2,1,1,1,3,4,4,4,1,1,1,1,2,1,1.0,1,1,1,1,0,1
2,0,-0.5628,-0.17,-1.68,-0.33,0.25,0.16,-0.04,0.1,10,11,-0.61,0.81,-0.15,0.0,1.5,2,2,2,1,3,3,2,3,1,1,1,1,2,1,2.0,1,2,1,4,0,1
3,2,0.471,-1.68,-0.64,0.1,0.25,0.49,-0.37,0.03,11,6,-2.28,-0.6,0.34,1.1,3.5,3,1,1,3,2,3,3,2,1,1,1,1,1,1,3.0,1,2,2,1,0,0
7,4,1.8621,1.62,0.49,-0.33,1.83,0.5,0.7,1.39,8,10,-0.36,-0.6,-0.9,0.74,4.0,1,1,1,1,4,4,4,4,1,1,1,1,2,1,1.0,1,1,1,1,0,1
7,7,2.0691,1.62,-0.54,0.1,0.69,0.16,1.0,-1.83,10,10,1.23,1.07,1.02,0.54,4.0,2,4,3,3,4,4,3,4,1,1,1,1,1,2,3.0,1,1,1,1,0,1
7,4,1.547,-0.29,0.57,-0.33,-0.48,-1.0,-0.64,0.52,6,11,-1.09,-0.8,-0.9,-1.19,3.5,2,1,2,1,3,3,3,3,1,1,1,1,1,1,1.0,1,1,1,1,0,1
7,4,0.8808,0.1,0.55,-0.47,0.25,0.11,1.34,0.71,8,10,-1.0,-2.68,-6.04,-5.51,2.5,2,1,1,2,3,3,3,3,1,1,1,1,1,1,1.0,1,1,1,2,0,1
3,0,1.0103,0.9,0.2,1.13,-0.18,0.15,0.98,0.63,4,6,-1.77,-0.1,-0.27,0.03,2.5,3,1,1,1,3,3,3,3,1,1,1,1,1,1,1.0,2,3,1,4,0,1
2,2,0.0022,-0.56,-1.31,-1.03,-0.48,-0.67,0.16,0.1,8,6,-0.69,0.81,-0.15,0.0,3.5,2,2,2,1,3,4,4,3,1,1,1,1,2,2,3.0,1,1,1,1,0,1
5,0,1.402,0.1,-0.54,-2.49,-0.89,-1.82,-0.27,-0.2,11,6,-0.59,-1.09,-0.21,-2.09,3.0,2,2,2,2,3,4,3,3,1,1,1,1,2,1,2.0,1,4,2,1,0,1
4,4,1.1372,0.24,0.49,0.71,0.67,1.31,1.59,1.09,10,10,0.29,1.56,1.15,1.1,4.0,1,1,1,2,4,4,4,4,1,1,1,1,2,2,2.0,1,1,1,1,0,1
2,3,0.292,0.1,0.56,-0.33,-0.78,-1.38,-0.7,0.79,11,10,-0.5,-1.09,-0.34,-1.11,3.0,1,1,1,3,3,4,3,3,1,1,1,1,1,1,1.0,2,2,1,1,0,1
4,5,1.0292,-0.29,1.04,-1.08,0.25,-1.7,0.37,1.01,6,6,1.67,0.23,-0.56,-0.4,1.0,2,1,1,1,4,4,4,4,1,1,1,1,2,2,2.0,1,1,1,2,0,1
2,2,-0.5089,1.62,-0.29,0.84,-0.05,0.5,1.0,-0.09,10,10,0.31,1.56,1.15,0.66,3.5,3,2,1,2,3,3,3,3,1,1,1,1,1,2,2.0,1,1,1,1,0,0
3,4,0.2563,-0.58,-0.48,0.84,-0.05,0.54,-0.92,0.59,10,10,-0.69,0.88,1.02,0.95,4.0,2,2,1,1,4,4,3,4,1,2,1,1,2,2,3.0,1,1,1,1,0,1
5,5,1.4974,-0.17,0.19,0.23,-0.05,0.16,0.78,0.1,8,6,-1.08,1.36,1.15,1.1,3.5,2,2,2,1,4,3,2,3,1,1,1,1,2,2,2.0,1,1,1,1,0,1
2,2,-0.0237,0.1,0.86,1.13,1.53,1.7,1.1,-0.26,8,6,-2.45,-0.53,-1.38,-1.25,3.5,2,4,1,1,4,4,4,3,1,1,1,1,2,2,1.0,1,1,1,1,0,1
2,2,-0.2003,-0.58,0.19,0.15,-0.05,0.16,-0.39,-0.28,6,10,-0.6,-1.07,-0.21,-1.11,3.5,3,2,2,1,3,3,3,3,1,1,1,1,1,1,2.0,2,1,1,1,0,1
5,4,1.4041,0.22,-0.66,-0.33,0.99,0.16,-0.62,-0.75,8,6,0.83,-1.29,0.61,0.54,3.5,2,4,2,1,1,3,3,3,1,2,1,1,1,1,2.0,1,1,1,1,0,1
2,0,-1.0862,-1.02,-1.01,-0.33,-1.63,-0.95,-0.39,-0.96,2,6,-0.44,-1.58,-1.38,-1.11,0.5,4,2,2,2,3,3,2,3,1,1,1,1,1,1,1.0,1,1,1,1,1,0
4,2,0.0266,1.62,1.69,1.69,1.53,1.0,0.61,1.39,10,6,-1.0,1.09,1.02,1.1,2.5,1,1,1,1,4,4,4,4,1,1,1,1,2,2,2.0,1,1,1,2,0,1
4,5,1.2462,1.62,-1.01,-0.33,0.25,0.5,-0.39,-0.2,8,10,0.64,0.51,0.33,1.1,3.0,2,2,2,2,3,3,3,3,1,1,1,1,2,2,2.0,1,2,1,1,0,1
3,1,-0.7777,0.55,0.66,-0.94,-0.46,-0.23,1.0,-2.29,11,6,1.1,0.62,0.55,1.1,2.0,4,4,3,2,1,2,1,1,2,1,2,1,1,1,2.0,1,1,1,1,1,1
2,5,0.9351,-0.56,-1.33,-1.5,-1.33,-1.42,-0.64,0.12,6,8,0.16,1.56,1.15,0.95,3.0,1,4,1,1,3,3,3,3,1,1,1,1,1,2,2.0,1,1,1,1,0,1
2,0,0.0027,0.94,-0.11,1.27,1.83,1.05,-0.64,-0.2,2,4,-1.17,-1.09,0.01,0.4,2.0,2,2,2,2,2,3,3,3,1,2,1,1,1,1,1.0,1,3,2,2,0,0
1,1,-1.4438,0.1,-0.16,0.71,0.25,0.16,1.59,1.39,11,2,-0.69,-0.31,-1.15,-1.72,3.5,1,1,1,1,2,2,2,3,1,1,1,1,1,1,2.0,1,1,2,1,0,1
3,4,0.2125,-0.3,0.49,0.1,-0.05,-0.3,0.21,1.01,10,10,0.1,-1.36,-1.92,-1.11,3.0,2,1,1,1,3,4,3,4,1,1,1,1,2,2,2.0,1,1,1,1,0,1
2,4,0.2044,0.1,0.49,1.27,0.25,-0.23,1.0,1.39,10,10,-0.66,-0.6,0.68,-1.11,3.5,1,1,1,1,3,4,4,4,1,1,1,1,2,2,1.0,1,1,1,1,0,1
3,0,-0.652,0.1,-0.66,-0.33,0.25,-0.23,-0.95,-0.5,8,10,1.09,-0.11,-0.08,-0.16,2.0,3,2,2,3,3,3,3,3,2,2,1,2,1,1,2.0,1,1,2,1,0,0
5,4,0.3454,0.1,1.6,0.1,-0.46,0.86,0.21,0.33,6,8,-2.65,1.56,1.15,1.1,3.5,3,1,1,2,4,3,3,3,1,1,1,1,1,2,3.0,1,1,1,1,0,1
4,5,0.9174,0.1,2.08,-0.89,0.97,-0.23,1.59,-0.2,8,8,0.56,0.88,1.15,1.1,4.0,2,2,2,2,4,4,4,4,1,1,1,1,2,2,3.0,1,1,1,1,0,1
4,2,-0.1141,-1.0,-1.31,0.1,-0.17,-0.21,-0.64,-0.88,11,6,0.14,0.8,0.26,1.1,2.5,3,2,2,3,3,3,3,3,1,1,1,1,2,1,1.0,2,2,1,1,0,1
4,5,1.2607,0.1,1.6,0.71,-0.05,1.38,-3.6,0.49,8,6,-0.61,0.87,0.14,0.69,2.0,1,1,1,4,1,1,1,1,2,2,2,2,1,1,6.0,4,2,1,1,0,0
4,2,-0.2539,0.55,-0.65,0.41,-2.91,-1.84,-0.73,-1.43,10,10,-1.84,-0.13,1.15,-1.11,2.5,3,4,2,2,1,4,3,3,1,2,1,1,1,1,1.0,1,2,2,2,0,0
2,2,-0.7928,0.77,1.34,1.27,-0.46,0.54,0.98,-1.25,10,10,-0.09,-0.6,-1.38,-1.11,3.5,3,2,4,1,3,3,3,3,1,1,1,1,2,2,3.0,1,1,1,1,0,1
2,0,-0.581,0.95,0.56,0.57,-0.46,1.38,0.35,-0.28,4,8,1.51,0.05,0.81,1.1,4.0,3,2,2,2,4,3,3,3,1,2,1,1,2,1,3.0,1,1,1,1,0,0
2,1,-0.9166,0.1,-0.18,-0.33,-0.91,-0.28,-0.39,-1.72,2,2,0.07,-2.66,0.34,0.2,2.0,2,4,4,1,2,2,3,3,1,2,2,2,2,2,2.0,1,4,3,3,0,1
5,3,0.7047,1.62,1.35,0.28,1.42,-0.3,1.26,1.39,8,8,1.25,0.58,0.26,0.54,4.0,1,1,1,1,4,4,4,3,1,1,1,1,1,1,2.0,1,1,1,1,0,1
1,0,-1.0635,0.1,0.57,0.1,-1.63,-1.0,0.3,-2.27,8,6,-0.65,0.42,-0.15,0.0,1.5,3,3,4,3,4,4,4,4,1,1,1,1,1,1,1.0,1,2,2,1,1,1
3,0,0.5794,-0.61,-0.18,-0.47,-1.33,-1.77,-1.67,-1.3,8,4,-0.01,-0.8,1.15,1.1,2.0,3,3,2,3,3,3,3,3,1,2,1,1,1,1,1.0,1,1,1,1,0,1
7,7,2.0785,0.1,-0.36,-0.28,0.25,-0.63,-1.28,-0.58,10,10,0.56,0.03,0.55,0.95,2.5,3,2,2,2,3,3,4,3,1,2,1,1,1,1,1.0,1,1,1,2,0,1
3,2,-0.3162,0.55,1.23,-0.33,0.25,-0.17,-0.73,-2.1,11,6,-1.27,0.3,0.74,0.33,2.0,3,4,4,1,2,3,3,3,1,1,1,1,1,1,1.0,1,1,1,1,0,0
1,2,-0.9032,-0.61,0.12,0.1,-0.16,-1.0,1.1,0.59,8,10,-2.83,-1.93,-0.78,-0.36,3.0,2,2,1,1,4,4,3,4,1,1,1,1,2,2,2.0,1,1,2,1,0,1
2,4,-0.231,1.62,0.19,-0.33,1.42,-0.35,-0.39,-1.06,10,4,-0.66,0.52,1.15,0.67,2.0,3,2,3,2,4,4,3,3,1,1,1,1,1,2,2.0,1,2,1,1,0,1
2,3,-0.005,-0.17,-0.96,0.1,-0.05,0.16,-0.92,-0.28,6,10,-1.4,0.81,-0.49,-0.35,2.5,3,2,2,1,3,3,3,3,2,2,1,1,2,2,2.0,1,1,1,1,0,1
4,0,-0.3822,0.1,0.49,-1.32,-0.46,0.16,-0.64,0.71,11,6,-1.43,-0.25,-0.21,-0.31,2.5,2,3,1,4,2,2,2,3,1,1,1,1,1,1,1.0,2,1,1,1,0,1
3,1,-0.0091,0.1,-2.11,0.71,1.1,1.31,0.1,0.21,8,6,-3.13,0.31,0.89,0.59,4.0,3,2,1,1,3,3,3,3,1,1,1,1,1,1,2.0,1,1,1,1,0,1
3,2,0.6143,-0.29,-0.66,-0.33,-0.59,-0.67,-0.73,-0.2,8,6,-0.59,-1.09,-0.21,-2.09,3.5,2,2,2,2,3,3,3,3,1,2,1,1,1,1,2.0,1,1,1,1,0,1
5,5,0.972,0.1,0.01,-1.03,-0.9,-0.61,-0.04,0.96,10,11,0.31,-0.19,-0.9,-1.11,3.0,1,2,1,1,1,4,4,4,1,1,1,1,2,2,2.0,1,1,1,1,0,1
2,5,0.8973,0.1,0.51,1.69,-0.06,1.38,1.59,-1.05,6,6,1.0,0.86,0.81,1.1,2.5,2,4,2,2,1,3,4,4,1,1,1,1,1,1,1.0,1,2,1,2,0,0
3,2,0.1564,-1.68,-1.33,-0.89,-1.33,-1.32,-0.75,-0.28,6,6,0.4,-0.8,-0.49,-0.91,2.0,3,2,2,1,2,3,2,2,1,1,1,1,2,1,1.0,1,1,1,2,0,0
2,2,-0.9394,1.62,2.08,0.1,-0.17,0.16,-0.39,-1.43,6,2,1.22,1.09,-0.02,-0.68,1.5,3,4,2,2,4,3,3,2,2,2,1,1,1,1,1.0,1,1,2,2,0,0
2,2,-0.394,-0.17,-0.18,0.28,0.25,0.54,-0.39,0.59,4,6,-0.89,0.32,-0.69,-0.55,3.0,2,2,1,1,4,3,3,4,1,2,1,1,2,2,2.0,1,1,1,1,0,1
4,4,0.16,1.21,-0.3,-0.28,-0.05,-0.67,1.26,0.67,10,10,-1.59,-0.33,0.74,0.69,3.5,1,2,1,2,3,3,3,3,1,1,1,1,2,1,3.0,1,1,1,1,0,1
3,4,1.1448,-0.17,0.85,1.08,0.36,0.54,-0.04,0.21,11,10,-0.68,-1.09,-1.38,-0.75,2.5,3,2,1,1,3,3,4,3,1,2,1,1,2,1,5.0,2,1,1,2,0,0
3,2,-0.0903,1.21,1.69,1.27,1.83,1.7,1.59,-0.58,10,10,-0.5,-1.09,-0.34,-1.11,4.0,3,2,2,2,4,4,4,4,1,2,1,1,2,3,3.0,1,1,1,1,0,1
5,5,1.5432,1.62,1.71,1.27,1.41,0.09,0.68,-0.62,6,8,-1.09,-0.6,0.68,-1.11,4.0,2,3,2,2,4,4,4,4,1,1,1,1,1,1,2.0,1,1,1,1,0,1
